author,text,likes,published_at,video_id,video_title,video_url
@ExamPreparation-mb4ne,Sandeep sir’s way if speaking and explaining things was very nice 😊,0,2024-01-03 06:41:34+00:00,d_5mSciLRpo,Top Portfolio Rebalancing Questions Answered! 📊💡 | Short &amp; Sweet  #financialplanning #business,https://www.youtube.com/watch?v=d_5mSciLRpo
@MrBaskap,@gulaq - pls continue in English. Can't understand if you speak in hindi,0,2024-01-22 14:54:29+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@sanjaykale6235,Aap  hindi me kyu wartalaap nhi karte..rashtrabhasha he. Aap gupta aur sharma he..,1,2023-11-20 04:29:18+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@deepaksingh-bs3hg,सर कोई ऐसा स्टॉक बताये कि इधर से आलू डालो और उधर से सोना निकले तुरन्त 😀,0,2023-11-08 16:30:01+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@marathashiledar,हिंदी मे,0,2023-11-06 15:52:44+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@rameshag1,Smallcase is giving much more return than Mutual Fund. Suppose I have to invest my retirement corpus of Rs 1 crore for above 5 years. Should I put Rs 75 lacs in small case and 25 lacs in Mutual funds ?,1,2023-11-05 12:37:33+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@aloksinha14,"FRAUD.
I have subscribed gulaq gear for six months ON 25 AUG  and paid the fee till 25 Feb 2024. Again on 23 Oct 2023, Rs 6,000 was deducted by Gulaq gear as Annual subscription fee. Something Fishy is going on with hard earned money of investers.",0,2023-10-30 13:53:50+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@Pratima_Kesaria,Last month I joined Gulaq 6. I am having 12 Stock and Gulaq 14. Khichdi ban gayi. I want to keep this seperate in a basket. How it can be done. My investment is just 2% of my total portfolio. Going to increase till 10 to 15%.,1,2023-10-29 07:26:37+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@nkmdia123,"Great team, doing great work, thanks team gullak for providing us your research in such a nominal fee",1,2023-10-28 15:55:22+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@blessonjacob8985,No notifications,1,2023-10-28 10:57:34+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@HRISHABHJ,Hey! I wasn't notified about this session. I'm a subscriber ☹️,1,2023-10-28 05:27:17+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@sandip121279,"46:48 You mentioned SEBI doesn’t allow more than 6 months subscription plan, but there are many smallcases which are offering 1 year subscription plan. 
My reasoning to go for yearly subscription is better deal (discounts) but more about having 1 year commitment when one is subscribed. Otherwise investor may look for returns every 6 months if this is good smallcase or move to some other smallcase. This shall not be a trigger but It’s all about human psychology. I myself moved in past accross smallcases during subscription renewal when returns were not good. This becomes then trigger and act as frequent distraction. Please think of yearly subscription.",0,2023-10-28 04:01:41+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@curiously-cinnamon,Wasn't able to join the AMA but as an investor I appreciate you two for answering all the questions patiently.,1,2023-10-27 19:31:44+00:00,jxOMQUDClfo,Ask Me Anything with Gulaq,https://www.youtube.com/watch?v=jxOMQUDClfo
@rohitchhabra7454,Please start quarterly product,0,2023-10-19 15:59:56+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@ajaypathania683,How to invest in PMS,0,2023-10-19 03:01:59+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@sarathchandrarepaka9595,Very informative and practical way of making things simple to understand,1,2023-10-19 02:46:19+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@ap14spt,Thanks Mr Sandeep fir your wise suggestions,0,2023-10-18 17:37:38+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@deepaksingh-bs3hg,Hindi Hindi Hindi sir sir,1,2023-10-18 17:37:04+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@deepaksingh-bs3hg,Kuch bhi samajh mai nahi aata hai,0,2023-10-18 17:36:25+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@deepaksingh-bs3hg,Hindi sir please,0,2023-10-18 17:35:52+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@ap14spt,"Hello sir,

In case, if market comes down by 10-20% in mid of month .

Will you Rebalance same time or wait for the end of month.",0,2023-10-18 17:23:05+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@Pratima_Kesaria,A good Video for Knowledge.,1,2023-10-18 17:20:17+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@nagarajubandi3131,"Thank you🙏 so much madam as a very very small investor s for very long term investment can start investment with rs 60,000 is it possible please advice",0,2023-10-18 16:38:53+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@bharatakkar5763,Pl try the conversation in HINDI,0,2023-10-18 16:34:11+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@HanumesH_1978,"Hi this is SWARNALATHA from Bangalore, I am  Subscriber of Gulaq gear 6, and performing outstanding, all stocks are good movementem
Thank you team Gulaq6",1,2023-10-18 14:39:30+00:00,F7J0bGdqj_k,THE INVESTOR&#39;S TOOLKIT : How to Evaluate Your Investment Decisions,https://www.youtube.com/watch?v=F7J0bGdqj_k
@GriFFin_WoOF_WoOF,...,0,2023-10-20 08:43:21+00:00,-_CZtpg8tF4,Market Kahan Jayegi - Navigating Market Volatility with Vivek Sharma  #stockmarket #investing #stock,https://www.youtube.com/watch?v=-_CZtpg8tF4
@naitik79,Nice 👍,0,2023-10-07 13:51:44+00:00,o_kGaaUfg7A,Multi factor Investing with Vivek Sharma  #financialplanning #stockmarket #personalfinance,https://www.youtube.com/watch?v=o_kGaaUfg7A
@jitendrakumr-zh2vt,Madam hamen,1,2023-11-26 11:04:16+00:00,NwRH_Glrbs8,Investment in Real estate is easy now with REITs #financialplanning #investing #personalfinance,https://www.youtube.com/watch?v=NwRH_Glrbs8
@anilmcait,Return sir. Is it safe if following it....,0,2024-04-15 16:22:42+00:00,xtg0Sn0dEFw,Benchmark vs Expectations: Understand it with Sandeep  #financialplanning #stockmarket #investment,https://www.youtube.com/watch?v=xtg0Sn0dEFw
@pinakigoswami3337,"Sir english wale hindi samaj lenge, but hindi walo ko english me muskil horaha hai. Kuch to rasta nikalo,",0,2023-12-03 17:32:59+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@sanjaykale6235,Hindi...hindi...hindi,0,2023-11-18 13:53:02+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@Dheerudr,Rebalancingto be more active and exit a stock when its 10% up in a day rather than postponing the exit on a fixed date,1,2023-11-09 09:36:31+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@PankajSingh-Pune,"Hi, I have been invested for almost 3 years. Returns have been good so far. Can we have flexible rebalance strategy instead for doing it on a fixed date. 
Can be more than once in a month or can be once in 6 month. Depends on the need to rebalance the portfolio. Will make it more beneficial for subscribers and investors of Gulaq.",5,2023-10-06 14:51:58+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@deepaksingh-bs3hg,सर हिंदी में बताएं हमलोग छोटे इनवेस्ट है एग्लिस कुछ भी समझ में नहीं आता हैं मै ने आप का गुल्लक 6 का सबस्क्रेपसन भी लिया हैं सर प्लस हिंदी।।,0,2023-10-05 17:16:42+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@navsha9671,Plsssss हिन्दी हिन्दी hindi,1,2023-10-05 13:54:55+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@siddharthajajoo8823,What is the Beta of Gulak 6,0,2023-10-05 06:47:13+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@SANDEEP56188,"Sir,
One request 
Please make rebalance strategy-Need basis

Instead 

Fixed monthly date",4,2023-10-05 06:36:31+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@mariner4u721,yes,0,2023-10-05 04:42:36+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@DjAkshayRane,"It's been two months I have been invested and barely made 1% on my capital. Did two lump sum with two rebalances and today my pnl stands just over 1%.
People who have invested lately in a month or two are getting similar returns or am I doing something wrong here.",1,2023-10-05 03:42:38+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@javeedpatel4219,Advisory.  Is also very good product    Very much interested,0,2023-10-04 18:15:29+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@DeepakKumar-gl8uz,Yes,0,2023-10-04 16:34:41+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@ap14spt,I did one year subscription in one of small case,0,2023-10-04 15:55:15+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@nkmdia123,"Excellent strategy, I am already a subscriber and past 4-5 month's returns are absolutely  phenomenal  , thank you very much team gullaq, full paise vasul ,",1,2023-10-04 15:54:35+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@ap14spt,How can i save 118 charges while doing top up ..,0,2023-10-04 15:32:36+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@ap14spt,"Hi,

Can rebalancing possible in mid of month in case of it is required or only once at month end",2,2023-10-04 15:31:27+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@ap14spt,It means Zerodha account if there then no need to keep 20%,0,2023-10-04 15:25:32+00:00,Ye2JZhJK_cU,Gulaq October Rebalance Update : Ask Me Anything,https://www.youtube.com/watch?v=Ye2JZhJK_cU
@balramchauhan6718,❤🎉🎉 🙏🙏👍👋 Rohit Chauhan,0,2024-05-11 19:45:29+00:00,9v_K9HatUDQ,Exploring Factor Investing with Vivek Sharma  #financialplanning #stockmarket #personalfinance,https://www.youtube.com/watch?v=9v_K9HatUDQ
@shivpanday9609,Gulaq vs momentum which one is good,0,2023-10-23 13:41:32+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@Pratima_Kesaria,"I Joined yesterday, How I want to know which stock is gone n which 1 is padded in this re balance.",0,2023-10-04 12:43:21+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@sonyantonysil,Is gulaq wealth available in small case?,1,2023-09-21 16:33:59+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@RahulSahu-ut3qb,GULAQ gives rebalance updates at month's end. But suppose a scam is reported in any of the stocks which is a part of GULAQ. will you give a rebalance update in the middle of the month or wait till the month's end.,0,2023-09-09 10:37:03+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@RahulSahu-ut3qb,hindi me bhi kiya kijiye sir,0,2023-09-09 10:15:16+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@nashimakhtar5847,Thanks sir for detail info. Is any discount coupon is available now?,0,2023-09-07 12:48:21+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@ap14spt,"Do you advise , if It invest through SIP weekly @10,000/- rather than one time 40,000",0,2023-09-06 14:47:24+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@ap14spt,"Hello Sir,


Can we have a monthly report wherein justifying or rationale for deletion or addition of stocks",0,2023-09-06 14:42:16+00:00,md4WCG_9FBE,Gulaq September Rebalance Update,https://www.youtube.com/watch?v=md4WCG_9FBE
@ap14spt,"Sir,


Pl share the overall gain including charges by broker as well as Small case & Portfoilo mgr",1,2023-09-03 06:45:57+00:00,XaxyBrpPXVE,Goal Planning Reimagined : How to Plan Your Goals Smartly,https://www.youtube.com/watch?v=XaxyBrpPXVE
@ap14spt,"Sir,

During rebalancing, can I top up  on along with rebalancing",0,2023-09-03 06:44:35+00:00,XaxyBrpPXVE,Goal Planning Reimagined : How to Plan Your Goals Smartly,https://www.youtube.com/watch?v=XaxyBrpPXVE
@deepaksingh-bs3hg,Sir Hindi mai speech English samajh mein nahin aata,0,2023-08-22 16:44:39+00:00,XaxyBrpPXVE,Goal Planning Reimagined : How to Plan Your Goals Smartly,https://www.youtube.com/watch?v=XaxyBrpPXVE
@ap14spt,Good explaination and very confidently replied to the queries,0,2023-09-02 16:25:33+00:00,DHax3m1hSrM,Gulaq : Ask Me Anything Session with Sandeep Tyagi,https://www.youtube.com/watch?v=DHax3m1hSrM
@abhinavtripathi7450,I have subscribed GULAQ -6 small case ...any incremental investments should go to GULAQ-6 or Should I subscribe  to GULAQ wealth seperately ...as I want to invest completely in EQUITY that's why I don't want GULAQ-1 to GULAQ-5,0,2023-08-10 08:14:40+00:00,DHax3m1hSrM,Gulaq : Ask Me Anything Session with Sandeep Tyagi,https://www.youtube.com/watch?v=DHax3m1hSrM
@harshadphadke9410,Overall nice discussion.. thanks,0,2023-07-29 10:15:38+00:00,H6NV18aMjrY,Retire with Confidence: Let&#39;s Assess the Strength of Your Retirement Plan,https://www.youtube.com/watch?v=H6NV18aMjrY
@harshadphadke9410,"4% of one crore is 4 lakh, not 40000. (I am referring to  one of the slides)",0,2023-07-29 10:14:43+00:00,H6NV18aMjrY,Retire with Confidence: Let&#39;s Assess the Strength of Your Retirement Plan,https://www.youtube.com/watch?v=H6NV18aMjrY
@supriyomondal8829,Churn rehne do Sir . I am happy as far as you are beating the market as well as other popular smallcases :),0,2023-08-13 11:54:19+00:00,Zv03sv0qsQU,Gulaq July Rebalance Update - Ask me Anything,https://www.youtube.com/watch?v=Zv03sv0qsQU
@userbourn8341,I am subscriber of gulaq 6. Please post regular podcast atleast monthly basis,0,2023-07-23 06:31:21+00:00,Zv03sv0qsQU,Gulaq July Rebalance Update - Ask me Anything,https://www.youtube.com/watch?v=Zv03sv0qsQU
@greymatters3709,Glad to hear Vivek and it has given some confidence that the portfolio is in safe hands. Eesha is good and cute ;-) Interesting session to know the team. Thanks.,0,2023-07-09 06:47:37+00:00,Zv03sv0qsQU,Gulaq July Rebalance Update - Ask me Anything,https://www.youtube.com/watch?v=Zv03sv0qsQU
@jaypandya3792,Is there any way of getting referal benefit,2,2023-07-08 13:14:45+00:00,Zv03sv0qsQU,Gulaq July Rebalance Update - Ask me Anything,https://www.youtube.com/watch?v=Zv03sv0qsQU
@ashishsahu4025,"Sir, last month for gulak 100% equity pf has underperform index. Please give rational or perspective about it.",0,2024-03-01 13:44:31+00:00,EFyL5-3LxG8,Buying vs Renting | Personal finance,https://www.youtube.com/watch?v=EFyL5-3LxG8
@WhatsengbathSangma-zv5iu,Gasujokpi 👍,0,2023-09-16 14:15:10+00:00,EFyL5-3LxG8,Buying vs Renting | Personal finance,https://www.youtube.com/watch?v=EFyL5-3LxG8
@Yourinvesterdost,Sir what's your 10year cagr,0,2024-04-28 17:25:46+00:00,dz0pqbaWCnc,A balanced investment approach,https://www.youtube.com/watch?v=dz0pqbaWCnc
@HarekrishnaKumar-k5k,"Hindi
❤",0,2023-09-20 16:12:05+00:00,dz0pqbaWCnc,A balanced investment approach,https://www.youtube.com/watch?v=dz0pqbaWCnc
@Pratima_Kesaria,"Sir you shd learn from Basant maheswari, Daily he is having a connection with small retailers, and he is able to sell hir Bm Smallcase in Crs amount. Think on it.",1,2023-10-04 17:55:27+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@ashishzaware,"I am following Gulaq & I am going to make an investment in Gulaq Gear 6. One quick question, Is SIP amount fixed for all the upcoming months if I start with minimum investment in Gulaq Gear 6 initially ? I mean if I starts by 24,000 INR and shall I go for SIP for 10,000 INR for upcoming months. Then is that fixed of 10,000 for all the upcoming month ?",0,2023-09-29 14:18:57+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@sreenivaas555,"Vivek, can I invest 4L a month in Gear6 for next 24 months?",0,2023-08-19 17:36:49+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@matteo4881,"""PromoSM""",0,2023-06-19 06:39:18+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@nagarajubandi3131,"Thank you🙏🙏 so much madam for valuable gulaq services. Madam i am physically challenged person I want to invest in midcap nd growth stock for very long term investment I respect and fee for gulaq services. I can invest only rs 20,000 per year kindly understand and help me🙏🙏🙏🙏🙏",0,2023-06-11 14:29:36+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@gouravroy8068,What's your take on 'IEX'? You have not removed it from Gear 6 after the recent (negative) developments in the company...,1,2023-06-11 08:21:15+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@kundansingh3796,"Sir, How gulaq is different than mutual funds?",0,2023-06-11 08:15:36+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@sushobhitsanyal3231,hello all,0,2023-06-11 07:15:22+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@navsha9671,Hello sir,0,2023-06-11 06:42:58+00:00,D9i58S7GptA,Secret Sauce behind Gulaq Portfolios,https://www.youtube.com/watch?v=D9i58S7GptA
@sudershanml,6 mahine pahle subscribe Kiya tha gulaq gear 6. Return Mila 6%. Very bad experience.,0,2024-06-16 19:09:19+00:00,49dAX87YgeU,Indian Fintech Innovators - Ep 3 | Alok Jain | GULAQ,https://www.youtube.com/watch?v=49dAX87YgeU
@rsvramkumar,Thanks,1,2022-12-27 15:12:13+00:00,49dAX87YgeU,Indian Fintech Innovators - Ep 3 | Alok Jain | GULAQ,https://www.youtube.com/watch?v=49dAX87YgeU
@rsvramkumar,Thanks,0,2022-11-30 14:44:51+00:00,EVxErEsy_xk,Indian Fintech Innovators - Ep 1 | Deepak Shenoy | GULAQ,https://www.youtube.com/watch?v=EVxErEsy_xk
@sudershanml,6 mahine pahle subscribe Kiya tha gulaq gear 6. Return Mila 6%. Very bad experience.,0,2024-06-16 19:09:39+00:00,4k9gJSCh1p4,Indian Fintech Innovators - Ep 2 | Sonam Srivastava | GULAQ,https://www.youtube.com/watch?v=4k9gJSCh1p4
@ShravanUttarwar,"is this portfolio good for dividend income, does it keep dividend investment strategy in focus",0,2023-08-02 07:35:24+00:00,Ro0pR1yA3iQ,Gulaq&#39;s Portfolio Construction Process,https://www.youtube.com/watch?v=Ro0pR1yA3iQ
@rsvramkumar,"sir, which is the best smallcase ? Gulaq 6 vs Wealth for long term around 4 to 5 years",0,2022-11-25 17:42:54+00:00,Ro0pR1yA3iQ,Gulaq&#39;s Portfolio Construction Process,https://www.youtube.com/watch?v=Ro0pR1yA3iQ
@eugenef3017,𝓹𝓻𝓸𝓶𝓸𝓼𝓶,0,2022-06-16 13:30:37+00:00,FDYLvDPKK1k,AMA - Investing in volatile markets by Gulaq,https://www.youtube.com/watch?v=FDYLvDPKK1k
@sudershanml,6 mahine pahle subscribe Kiya tha gulaq gear 6. Return Mila 6%. Very bad experience.,0,2024-06-16 19:10:22+00:00,Q8u_ScSjKsU,Advantage of long term thinking - 1,https://www.youtube.com/watch?v=Q8u_ScSjKsU
@rsvramkumar,"sir, which is the best smallcase ? Gulaq 6 vs Wealth for long term.",0,2022-11-25 17:42:01+00:00,mttx0hrX2sU,Risks of timing the markets,https://www.youtube.com/watch?v=mttx0hrX2sU
@Dushyantgiri,great going vivek..,0,2022-05-02 16:50:06+00:00,mttx0hrX2sU,Risks of timing the markets,https://www.youtube.com/watch?v=mttx0hrX2sU
@nagarajubandi3131,"Sir i can invest only rs 15,000 under gulaq small case sir i am unemployed person. Sir charge gulaq small case  maintaince fee as per requirement of gulaq management. Kindly understand problem of small investor s",0,2023-05-14 05:13:28+00:00,HBreajsIwGk,Gulaq Investopedia: Episode - 4,https://www.youtube.com/watch?v=HBreajsIwGk
@nagarajubandi3131,Sir i am physically challenged person from Visakhapatnam i have no knowledge on stock market i can invest only rs 15000 in stock s (equity) for  very long period please provide paid service kindly understand my problem.,0,2023-05-14 05:08:37+00:00,HBreajsIwGk,Gulaq Investopedia: Episode - 4,https://www.youtube.com/watch?v=HBreajsIwGk
@nagarajubandi3131,"Thank you so much sir. If possible only in future only please provide paid service for investment in qualq portfolio for investment in equity under lumpsum for very long term investment  in case please give permission of investment in stocks under lumpsum of rs 15,000 only",0,2023-05-14 05:05:10+00:00,HBreajsIwGk,Gulaq Investopedia: Episode - 4,https://www.youtube.com/watch?v=HBreajsIwGk
@nagarajubandi3131,Sir unable to download gulaq app please advice,0,2023-05-14 05:26:05+00:00,K6rYKNqkwwQ,Gulaq Investopedia: Episode- 3,https://www.youtube.com/watch?v=K6rYKNqkwwQ
@UmeshKhanna2,"Pls use 1 language. Hindi
Add subtitles in English.",0,2020-03-24 04:08:51+00:00,0Mncloj6a68,Gulaq Investopedia- Episode 2,https://www.youtube.com/watch?v=0Mncloj6a68
@deepti4816,👌,0,2020-03-21 09:13:56+00:00,0Mncloj6a68,Gulaq Investopedia- Episode 2,https://www.youtube.com/watch?v=0Mncloj6a68
@sunilmeelchoudhary,Sir 1lkah investment per gulaq gear 6 per Kiya milega 1yr per,0,2023-02-27 11:56:02+00:00,ASrHIDKkem4,Valentine&#39;s Day,https://www.youtube.com/watch?v=ASrHIDKkem4
@balramchauhan6718,❤❤🎉🎉 Rohit Chauhan 🙏🙏👍👍👍,0,2024-05-11 19:46:09+00:00,SHy0QoGgrKY,Starter Guide to Investing Like a Pro,https://www.youtube.com/watch?v=SHy0QoGgrKY
@gkkrishna9620,Good information thanks brother,0,2020-09-04 04:26:27+00:00,VUWk5Jlpwpc,Gulaq|HDFC Top 100 Fund| Explained|,https://www.youtube.com/watch?v=VUWk5Jlpwpc
